"Image_ID","Scene_Type","Objects_Detected","Bounding_Boxes","Confidence"
"IMG_1957","Fire Scene","unknown","unknown:[287.0,413.0,360.0,477.0]; unknown:[294.0,517.5,340.0,672.5]","1.0"
"IMG_1958","General Incident Scene","unknown","unknown:[305.5,413.5,363.5,463.5]; unknown:[296.0,497.0,341.0,653.0]","1.0"
"IMG_1959","General Incident Scene","unknown","unknown:[312.0,406.5,365.0,500.5]; unknown:[293.5,503.5,345.5,672.5]","1.0"
"IMG_1960","Fire Scene","unknown","unknown:[317.0,379.0,371.0,490.0]; unknown:[293.5,512.0,345.5,677.0]","1.0"
"IMG_1961","Fire Scene","unknown","unknown:[312.5,388.5,362.5,493.5]; unknown:[296.0,512.5,346.0,673.5]","1.0"
"IMG_1962","Fire Scene","unknown","unknown:[327.5,399.0,375.5,499.0]; unknown:[291.0,555.0,347.0,679.0]","1.0"
"IMG_1963","General Incident Scene","unknown","unknown:[323.0,379.0,381.0,498.0]; unknown:[291.5,506.5,344.5,672.5]","1.0"
"IMG_1964","General Incident Scene","unknown","unknown:[298.5,390.0,370.5,497.0]; unknown:[294.5,504.5,345.5,674.5]","1.0"
"IMG_1965","Fire Scene","unknown","unknown:[297.0,350.0,369.0,679.0]","1.0"
"IMG_1966","Fire Scene","unknown","unknown:[298.0,345.5,373.0,677.5]","1.0"
"IMG_1967","Fire Scene","unknown","unknown:[295.5,391.0,370.5,679.0]","1.0"
"IMG_1968","Fire Scene","unknown","unknown:[298.0,362.5,367.0,676.5]","1.0"
"IMG_1969","Fire Scene","unknown","unknown:[298.5,402.5,374.5,677.5]","1.0"
"IMG_1970","Fire Scene","unknown","unknown:[311.5,410.0,374.5,681.0]","1.0"
"IMG_1971","General Incident Scene","unknown","unknown:[295.5,398.0,375.5,499.0]; unknown:[307.5,510.0,351.5,679.0]","1.0"
"IMG_1972","Fire Scene","unknown","unknown:[297.5,553.5,349.5,683.5]; unknown:[319.0,350.0,375.0,517.0]","1.0"
"IMG_1973","General Incident Scene","unknown","unknown:[320.0,352.0,382.0,507.0]; unknown:[295.5,546.5,346.5,675.5]","1.0"
"IMG_1974","Fire Scene","unknown","unknown:[326.0,401.0,375.0,501.0]; unknown:[302.5,509.0,348.5,677.0]","1.0"
"IMG_1975","Fire Scene","unknown","unknown:[313.0,254.5,376.0,498.5]; unknown:[299.0,541.0,344.0,672.0]","1.0"
"IMG_1976","Fire Scene","unknown","unknown:[281.0,395.5,377.0,677.5]","1.0"
"IMG_1977","Fire Scene","unknown","unknown:[296.5,541.0,347.5,678.0]; unknown:[295.5,396.5,379.5,501.5]","1.0"
"IMG_1978","General Incident Scene","unknown","unknown:[345.0,489.5,364.0,544.5]","1.0"
"IMG_1979","General Incident Scene","unknown","unknown:[346.0,487.5,367.0,542.5]","1.0"
"IMG_1980","General Incident Scene","unknown","unknown:[345.0,488.5,366.0,545.5]","1.0"
"IMG_1981","General Incident Scene","unknown","unknown:[343.0,493.0,366.0,548.0]; unknown:[336.0,425.5,363.0,482.5]","1.0"
"IMG_1982","General Incident Scene","unknown","unknown:[385.0,534.5,433.0,616.5]; unknown:[348.0,571.0,370.0,677.0]","1.0"
"IMG_1983","General Incident Scene","unknown","unknown:[346.5,557.5,366.5,682.5]","1.0"
"IMG_1984","Fire Scene","fire","fire:[67.0,1.0,106.0,48.0]","1.0"
"IMG_1985","Fire Scene","fire","fire:[74.0,1.0,115.0,37.0]","1.0"
"IMG_1986","Fire Scene","fire","fire:[74.0,1.0,115.0,37.0]","1.0"
"IMG_1987","Fire Scene","fire","fire:[3.0,95.0,54.0,173.0]","1.0"
"IMG_1988","Fire Scene","fire","fire:[3.0,95.0,54.0,173.0]","1.0"
"IMG_1989","Fire Scene","fire","fire:[1.0,93.0,61.0,175.0]","1.0"
"IMG_1990","Fire Scene","fire","fire:[1.0,93.0,61.0,175.0]","1.0"
"IMG_1991","Fire Scene","fire","fire:[3.0,88.0,57.0,178.0]","1.0"
"IMG_1992","Fire Scene","fire","fire:[3.0,88.0,57.0,178.0]","1.0"
"IMG_1993","Fire Scene","fire","fire:[2.0,77.0,77.0,168.0]","1.0"
"IMG_1994","Fire Scene","fire","fire:[4.0,73.0,67.0,173.0]","1.0"
"IMG_1995","Fire Scene","fire","fire:[5.0,82.0,61.0,176.0]","1.0"
"IMG_1996","Fire Scene","fire","fire:[5.0,96.0,60.0,171.0]","1.0"
"IMG_1997","Fire Scene","fire","fire:[6.0,102.0,60.0,177.0]; fire:[47.0,45.0,63.0,62.0]","1.0"
"IMG_1998","Fire Scene","fire","fire:[6.0,102.0,60.0,177.0]; fire:[47.0,45.0,63.0,62.0]","1.0"
"IMG_1999","Fire Scene","fire","fire:[1.0,78.0,80.0,177.0]","1.0"
"IMG_2000","Fire Scene","fire","fire:[1.0,78.0,80.0,177.0]","1.0"
"IMG_2001","Fire Scene","fire","fire:[1.0,89.0,58.0,173.0]","1.0"
"IMG_2002","Fire Scene","fire","fire:[1.0,85.0,67.0,170.0]","1.0"
"IMG_2003","Fire Scene","fire","fire:[1.0,85.0,67.0,170.0]","1.0"
"IMG_2004","Fire Scene","fire","fire:[1.0,83.0,58.0,171.0]","1.0"
"IMG_2005","Fire Scene","fire","fire:[1.0,80.0,70.0,166.0]","1.0"
"IMG_2006","Fire Scene","fire","fire:[2.0,74.0,70.0,168.0]","1.0"
"IMG_2007","Fire Scene","fire","fire:[3.0,98.0,62.0,177.0]","1.0"
"IMG_2008","Fire Scene","fire","fire:[6.0,97.0,63.0,171.0]; fire:[44.0,59.0,58.0,73.0]","1.0"
"IMG_2009","Fire Scene","fire","fire:[48.0,41.0,70.0,69.0]; fire:[7.0,96.0,68.0,179.0]","1.0"
"IMG_2010","Fire Scene","fire","fire:[4.0,98.0,60.0,175.0]; fire:[70.0,25.0,109.0,63.0]","1.0"
"IMG_2011","Fire Scene","fire","fire:[106.0,15.0,139.0,57.0]; fire:[6.0,108.0,55.0,168.0]","1.0"
"IMG_2012","Fire Scene","fire","fire:[5.0,104.0,57.0,175.0]; fire:[128.0,16.0,152.0,46.0]","1.0"
"IMG_2013","Fire Scene","fire","fire:[5.0,101.0,64.0,171.0]; fire:[136.0,18.0,157.0,39.0]","1.0"
"IMG_2014","Fire Scene","fire","fire:[7.0,101.0,60.0,167.0]","1.0"
"IMG_2015","Fire Scene","fire","fire:[4.0,109.0,59.0,171.0]; fire:[137.0,14.0,154.0,31.0]","1.0"
"IMG_2016","Accident Scene","fire","fire:[8.0,108.0,55.0,171.0]; fire:[143.0,21.0,150.0,30.0]","1.0"
"IMG_2017","Fire Scene","fire","fire:[6.0,104.0,57.0,168.0]; fire:[141.0,18.0,157.0,32.0]","1.0"
"IMG_2018","Fire Scene","fire","fire:[102.0,106.0,173.0,208.0]","1.0"
"IMG_2019","Fire Scene","fire","fire:[51.0,108.0,96.0,192.0]","1.0"
"IMG_2020","Fire Scene","fire","fire:[1.0,75.0,47.0,165.0]","1.0"
"IMG_2021","Fire Scene","fire","fire:[1.0,85.0,63.0,176.0]","1.0"
"IMG_2022","Fire Scene","fire","fire:[1.0,88.0,61.0,173.0]","1.0"
"IMG_2023","Fire Scene","fire","fire:[1.0,75.0,69.0,175.0]","1.0"
"IMG_2024","Fire Scene","fire","fire:[1.0,81.0,65.0,165.0]","1.0"
"IMG_2025","Fire Scene","fire","fire:[4.0,76.0,66.0,168.0]","1.0"
"IMG_2026","Fire Scene","fire","fire:[4.0,101.0,60.0,171.0]","1.0"
"IMG_2027","Fire Scene","fire","fire:[4.0,101.0,62.0,175.0]; fire:[43.0,47.0,59.0,75.0]","1.0"
"IMG_2028","Fire Scene","fire","fire:[70.0,46.0,128.0,113.0]","1.0"
"IMG_2029","Fire Scene","fire","fire:[70.0,42.0,129.0,107.0]; fire:[50.0,93.0,61.0,127.0]; fire:[63.0,117.0,79.0,142.0]","1.0"
"IMG_2030","Fire Scene","fire","fire:[70.0,17.0,123.0,105.0]; fire:[56.0,118.0,112.0,177.0]; fire:[35.0,177.0,106.0,212.0]","1.0"
"IMG_2031","Fire Scene","fire","fire:[67.0,24.0,127.0,109.0]","1.0"
"IMG_2032","Fire Scene","fire","fire:[64.0,21.0,129.0,108.0]","1.0"
"IMG_2033","Fire Scene","fire","fire:[3.0,85.0,17.0,108.0]","1.0"
"IMG_2034","Fire Scene","fire","fire:[11.0,42.0,61.0,116.0]; fire:[82.0,139.0,104.0,169.0]","1.0"
"IMG_2035","Fire Scene","fire","fire:[4.0,44.0,9.0,108.0]; fire:[176.0,60.0,222.0,112.0]","1.0"
"IMG_2036","Accident Scene","fire","fire:[166.0,121.0,219.0,209.0]","1.0"
"IMG_2037","Fire Scene","fire","fire:[154.0,121.0,219.0,211.0]","1.0"
"IMG_2038","Accident Scene","fire","fire:[160.0,92.0,218.0,211.0]","1.0"
"IMG_2039","Fire Scene","fire","fire:[140.0,52.0,218.0,208.0]","1.0"
"IMG_2040","Fire Scene","fire","fire:[162.0,106.0,218.0,211.0]","1.0"
"IMG_2041","Fire Scene","fire","fire:[85.0,191.0,151.0,210.0]","1.0"
"IMG_2042","Fire Scene","fire","fire:[7.0,96.0,173.0,210.0]; fire:[97.0,56.0,134.0,95.0]","1.0"
"IMG_2043","Fire Scene","fire","fire:[115.0,175.0,157.0,210.0]","1.0"
"IMG_2044","Fire Scene","fire","fire:[78.0,179.0,98.0,204.0]","1.0"
"IMG_2045","Fire Scene","fire","fire:[4.0,33.0,166.0,208.0]","1.0"
"IMG_2046","Fire Scene","fire","fire:[148.0,163.0,157.0,194.0]","1.0"
"IMG_2047","Fire Scene","fire","fire:[146.0,137.0,165.0,197.0]","1.0"
"IMG_2048","Fire Scene","fire","fire:[144.0,121.0,166.0,200.0]","1.0"
"IMG_2049","Fire Scene","fire","fire:[142.0,109.0,169.0,205.0]","1.0"
"IMG_2050","Fire Scene","fire","fire:[142.0,90.0,170.0,199.0]","1.0"
"IMG_2051","Fire Scene","fire","fire:[140.0,77.0,174.0,196.0]","1.0"
"IMG_2052","Fire Scene","fire","fire:[140.0,79.0,172.0,200.0]","1.0"
"IMG_2053","Fire Scene","fire","fire:[134.0,67.0,169.0,192.0]","1.0"
"IMG_2054","Fire Scene","fire","fire:[132.0,75.0,168.0,206.0]","1.0"
"IMG_2055","Fire Scene","fire","fire:[130.0,79.0,174.0,198.0]","1.0"
"IMG_2056","Fire Scene","fire","fire:[121.0,59.0,168.0,193.0]","1.0"
"IMG_2057","Fire Scene","fire","fire:[127.0,29.0,173.0,194.0]","1.0"
"IMG_2058","Fire Scene","fire","fire:[128.0,44.0,170.0,194.0]","1.0"
"IMG_2059","Fire Scene","fire","fire:[133.0,69.0,170.0,192.0]","1.0"
"IMG_2060","Fire Scene","fire","fire:[133.0,86.0,167.0,188.0]","1.0"
"IMG_2061","Fire Scene","fire","fire:[132.0,77.0,167.0,190.0]","1.0"
"IMG_2062","Fire Scene","fire","fire:[132.0,86.0,172.0,193.0]","1.0"
"IMG_2063","Fire Scene","fire","fire:[132.0,82.0,170.0,196.0]","1.0"
"IMG_2064","Fire Scene","fire","fire:[133.0,87.0,167.0,194.0]","1.0"
"IMG_2065","Fire Scene","fire","fire:[138.0,46.0,169.0,196.0]","1.0"
"IMG_2066","Fire Scene","fire","fire:[125.0,77.0,176.0,198.0]","1.0"
"IMG_2067","Fire Scene","fire","fire:[138.0,92.0,172.0,196.0]","1.0"
"IMG_2068","Fire Scene","fire","fire:[143.0,81.0,175.0,195.0]","1.0"
"IMG_2069","Fire Scene","fire","fire:[140.0,73.0,178.0,202.0]","1.0"
"IMG_2070","Fire Scene","fire","fire:[143.0,104.0,177.0,202.0]","1.0"
"IMG_2071","Fire Scene","fire","fire:[141.0,107.0,172.0,200.0]","1.0"
"IMG_2072","Fire Scene","fire","fire:[144.0,104.0,174.0,204.0]","1.0"
"IMG_2073","Fire Scene","fire","fire:[145.0,112.0,177.0,206.0]","1.0"
"IMG_2074","Fire Scene","fire","fire:[145.0,114.0,176.0,208.0]","1.0"
"IMG_2075","Fire Scene","fire","fire:[145.0,123.0,180.0,207.0]","1.0"
"IMG_2076","Fire Scene","fire","fire:[146.0,111.0,178.0,203.0]","1.0"
"IMG_2077","Fire Scene","fire","fire:[143.0,112.0,179.0,205.0]","1.0"
"IMG_2078","Fire Scene","fire","fire:[140.0,107.0,185.0,203.0]","1.0"
"IMG_2079","Fire Scene","fire","fire:[140.0,98.0,176.0,202.0]","1.0"
"IMG_2080","Fire Scene","fire","fire:[138.0,95.0,174.0,200.0]","1.0"
"IMG_2081","Fire Scene","fire","fire:[140.0,82.0,174.0,198.0]","1.0"
"IMG_2082","Fire Scene","fire","fire:[141.0,94.0,174.0,197.0]","1.0"
"IMG_2083","Fire Scene","fire","fire:[141.0,96.0,174.0,198.0]","1.0"
"IMG_2084","Fire Scene","fire","fire:[136.0,118.0,172.0,207.0]","1.0"
"IMG_2085","Fire Scene","fire","fire:[133.0,132.0,170.0,211.0]","1.0"
"IMG_2086","Fire Scene","fire","fire:[128.0,117.0,169.0,212.0]","1.0"
"IMG_2087","Fire Scene","fire","fire:[131.0,134.0,171.0,215.0]","1.0"
"IMG_2088","Fire Scene","fire","fire:[130.0,122.0,169.0,209.0]","1.0"
"IMG_2089","Fire Scene","fire","fire:[127.0,124.0,170.0,208.0]","1.0"
"IMG_2090","Fire Scene","fire","fire:[134.0,125.0,171.0,211.0]","1.0"
"IMG_2091","Fire Scene","fire","fire:[131.0,138.0,169.0,212.0]","1.0"
"IMG_2092","Fire Scene","fire","fire:[125.0,132.0,172.0,214.0]","1.0"
"IMG_2093","Fire Scene","fire","fire:[129.0,127.0,168.0,211.0]","1.0"
"IMG_2094","Fire Scene","fire","fire:[131.0,119.0,167.0,210.0]","1.0"
"IMG_2095","Fire Scene","fire","fire:[131.0,143.0,167.0,211.0]","1.0"
"IMG_2096","Fire Scene","fire","fire:[129.0,139.0,167.0,211.0]","1.0"
"IMG_2097","Fire Scene","fire","fire:[130.0,134.0,168.0,213.0]","1.0"
"IMG_2098","Fire Scene","fire","fire:[155.0,140.0,168.0,155.0]; fire:[133.0,148.0,161.0,214.0]","1.0"
"IMG_2099","Fire Scene","fire","fire:[133.0,133.0,167.0,210.0]","1.0"
"IMG_2100","Fire Scene","fire","fire:[130.0,136.0,170.0,211.0]","1.0"
"IMG_2101","Fire Scene","fire","fire:[130.0,137.0,170.0,213.0]","1.0"
"IMG_2102","Fire Scene","fire","fire:[132.0,140.0,166.0,216.0]","1.0"
"IMG_2103","Fire Scene","fire","fire:[128.0,134.0,168.0,212.0]","1.0"
"IMG_2104","Fire Scene","fire","fire:[131.0,1.0,159.0,27.0]; fire:[164.0,21.0,196.0,34.0]","1.0"
"IMG_2105","Fire Scene","fire","fire:[70.0,1.0,160.0,30.0]; fire:[139.0,17.0,199.0,68.0]","1.0"
"IMG_2106","Fire Scene","fire","fire:[26.0,1.0,143.0,64.0]","1.0"
"IMG_2107","Fire Scene","fire","fire:[48.0,1.0,121.0,62.0]","1.0"
"IMG_2108","Fire Scene","fire","fire:[49.0,1.0,120.0,63.0]","1.0"
"IMG_2109","Fire Scene","fire","fire:[43.0,1.0,119.0,61.0]","1.0"
"IMG_2110","Fire Scene","fire","fire:[26.0,1.0,138.0,86.0]","1.0"
"IMG_2111","Fire Scene","fire","fire:[25.0,1.0,140.0,86.0]","1.0"
"IMG_2112","Fire Scene","fire","fire:[25.0,1.0,142.0,90.0]","1.0"
"IMG_2113","Fire Scene","fire","fire:[26.0,1.0,157.0,88.0]","1.0"
"IMG_2114","Fire Scene","fire","fire:[33.0,1.0,169.0,95.0]","1.0"
"IMG_2115","Fire Scene","fire","fire:[60.0,1.0,173.0,99.0]","1.0"
"IMG_2116","Fire Scene","fire","fire:[25.0,1.0,191.0,73.0]","1.0"
"IMG_2117","Fire Scene","fire","fire:[25.0,1.0,189.0,62.0]","1.0"
"IMG_2118","Fire Scene","fire","fire:[25.0,1.0,197.0,89.0]","1.0"
"IMG_2119","Fire Scene","fire","fire:[28.0,1.0,114.0,112.0]; fire:[146.0,62.0,163.0,75.0]","1.0"
"IMG_2120","Fire Scene","fire","fire:[37.0,20.0,86.0,138.0]","1.0"
"IMG_2121","Fire Scene","fire","fire:[80.0,79.0,97.0,164.0]; fire:[92.0,177.0,103.0,193.0]; fire:[50.0,79.0,78.0,152.0]","1.0"
"IMG_2122","Fire Scene","fire","fire:[105.0,83.0,124.0,165.0]; fire:[111.0,185.0,129.0,198.0]; fire:[45.0,128.0,77.0,194.0]; fire:[78.0,182.0,102.0,198.0]; fire:[182.0,149.0,199.0,167.0]; fire:[143.0,182.0,157.0,192.0]; fire:[138.0,1.0,160.0,25.0]; fire:[79.0,87.0,97.0,132.0]; fire:[23.0,171.0,36.0,183.0]","1.0"
"IMG_2123","Fire Scene","fire","fire:[141.0,77.0,158.0,156.0]; fire:[112.0,77.0,140.0,131.0]; fire:[105.0,174.0,164.0,193.0]; fire:[77.0,143.0,111.0,188.0]; fire:[60.0,161.0,74.0,176.0]","1.0"
"IMG_2124","Fire Scene","fire","fire:[166.0,59.0,197.0,159.0]; fire:[187.0,167.0,199.0,186.0]; fire:[115.0,132.0,147.0,178.0]; fire:[140.0,165.0,172.0,186.0]; fire:[150.0,73.0,167.0,153.0]; fire:[93.0,157.0,110.0,170.0]","1.0"
"IMG_2125","Fire Scene","fire","fire:[132.0,49.0,199.0,188.0]","1.0"
"IMG_2126","Fire Scene","fire","fire:[151.0,49.0,199.0,169.0]","1.0"
"IMG_2127","Fire Scene","fire","fire:[138.0,59.0,198.0,150.0]; fire:[149.0,22.0,196.0,47.0]; fire:[150.0,1.0,161.0,21.0]","1.0"
"IMG_2128","Fire Scene","fire","fire:[111.0,1.0,182.0,74.0]; fire:[43.0,1.0,118.0,33.0]","1.0"
"IMG_2129","Fire Scene","fire","fire:[40.0,1.0,123.0,71.0]","1.0"
"IMG_2130","Fire Scene","fire","fire:[46.0,1.0,121.0,73.0]","1.0"
"IMG_2131","Fire Scene","fire","fire:[43.0,1.0,121.0,71.0]","1.0"
"IMG_2132","Fire Scene","fire","fire:[51.0,1.0,119.0,71.0]","1.0"
"IMG_2133","Fire Scene","fire","fire:[25.0,1.0,132.0,104.0]","1.0"
"IMG_2134","Fire Scene","fire","fire:[24.0,1.0,135.0,105.0]","1.0"
"IMG_2135","Fire Scene","fire","fire:[24.0,1.0,132.0,113.0]","1.0"
"IMG_2136","Fire Scene","fire","fire:[26.0,1.0,153.0,103.0]","1.0"
"IMG_2137","Fire Scene","fire","fire:[49.0,2.0,163.0,111.0]","1.0"
"IMG_2138","Fire Scene","fire","fire:[64.0,1.0,163.0,102.0]","1.0"
"IMG_2139","Fire Scene","fire","fire:[25.0,1.0,141.0,73.0]; fire:[159.0,22.0,200.0,68.0]","1.0"
"IMG_2140","Fire Scene","fire","fire:[25.0,1.0,143.0,91.0]; fire:[161.0,29.0,199.0,90.0]","1.0"
"IMG_2141","Fire Scene","fire","fire:[30.0,1.0,149.0,98.0]","1.0"
"IMG_2142","Fire Scene","fire","fire:[34.0,1.0,129.0,116.0]","1.0"
"IMG_2143","Fire Scene","fire","fire:[40.0,31.0,118.0,158.0]","1.0"
"IMG_2144","Fire Scene","fire","fire:[57.0,78.0,117.0,195.0]","1.0"
"IMG_2145","Fire Scene","fire","fire:[88.0,73.0,148.0,179.0]","1.0"
"IMG_2146","Fire Scene","fire","fire:[123.0,70.0,176.0,175.0]","1.0"
"IMG_2147","Fire Scene","fire","fire:[157.0,57.0,199.0,176.0]; fire:[130.0,138.0,143.0,160.0]","1.0"
"IMG_2148","Fire Scene","fire","fire:[159.0,33.0,199.0,166.0]; fire:[189.0,171.0,201.0,203.0]","1.0"
"IMG_2149","Fire Scene","fire","fire:[147.0,54.0,199.0,185.0]","1.0"
"IMG_2150","Fire Scene","fire","fire:[153.0,60.0,199.0,171.0]","1.0"
"IMG_2151","Fire Scene","fire","fire:[42.0,1.0,175.0,53.0]","1.0"
"IMG_2152","Fire Scene","fire","fire:[36.0,1.0,159.0,44.0]; fire:[163.0,22.0,199.0,48.0]","1.0"
"IMG_2153","Fire Scene","fire","fire:[137.0,112.0,147.0,125.0]","1.0"
"IMG_2154","Fire Scene","fire","fire:[136.0,96.0,149.0,127.0]","1.0"
"IMG_2155","Fire Scene","fire","fire:[138.0,101.0,151.0,123.0]","1.0"
"IMG_2156","Fire Scene","fire","fire:[133.0,102.0,150.0,123.0]","1.0"
"IMG_2157","Fire Scene","fire","fire:[131.0,99.0,151.0,125.0]","1.0"
"IMG_2158","Fire Scene","fire","fire:[132.0,94.0,148.0,123.0]","1.0"
"IMG_2159","Fire Scene","fire","fire:[134.0,97.0,149.0,125.0]","1.0"
"IMG_2160","Fire Scene","fire","fire:[133.0,96.0,149.0,123.0]","1.0"
"IMG_2161","Fire Scene","fire","fire:[130.0,89.0,149.0,123.0]","1.0"
"IMG_2162","Fire Scene","fire","fire:[129.0,92.0,153.0,126.0]","1.0"
"IMG_2163","Fire Scene","fire","fire:[129.0,100.0,153.0,125.0]","1.0"
"IMG_2164","Fire Scene","fire","fire:[130.0,108.0,152.0,125.0]","1.0"
"IMG_2165","Fire Scene","fire","fire:[129.0,103.0,150.0,125.0]","1.0"
"IMG_2166","Fire Scene","fire","fire:[130.0,89.0,151.0,123.0]","1.0"
"IMG_2167","Fire Scene","fire","fire:[130.0,87.0,151.0,126.0]","1.0"
"IMG_2168","Fire Scene","fire","fire:[128.0,98.0,153.0,124.0]","1.0"
"IMG_2169","Fire Scene","fire","fire:[129.0,98.0,150.0,123.0]","1.0"
"IMG_2170","Fire Scene","fire","fire:[129.0,95.0,152.0,121.0]","1.0"
"IMG_2171","Fire Scene","fire","fire:[128.0,97.0,148.0,123.0]","1.0"
"IMG_2172","Fire Scene","fire","fire:[130.0,92.0,149.0,122.0]","1.0"
"IMG_2173","Fire Scene","fire","fire:[132.0,100.0,147.0,123.0]","1.0"
"IMG_2174","Fire Scene","fire","fire:[130.0,91.0,149.0,120.0]","1.0"
"IMG_2175","Fire Scene","fire","fire:[133.0,80.0,151.0,121.0]","1.0"
"IMG_2176","Fire Scene","fire","fire:[130.0,84.0,150.0,123.0]","1.0"
"IMG_2177","Fire Scene","fire","fire:[131.0,93.0,152.0,122.0]","1.0"
"IMG_2178","Fire Scene","fire","fire:[132.0,83.0,152.0,123.0]","1.0"
"IMG_2179","Fire Scene","fire","fire:[131.0,82.0,152.0,121.0]","1.0"
"IMG_2180","Fire Scene","fire","fire:[131.0,80.0,151.0,120.0]","1.0"
"IMG_2181","Fire Scene","fire","fire:[134.0,84.0,152.0,122.0]","1.0"
"IMG_2182","Fire Scene","fire","fire:[134.0,91.0,151.0,125.0]","1.0"
"IMG_2183","Fire Scene","fire","fire:[132.0,83.0,151.0,122.0]","1.0"
"IMG_2184","Fire Scene","fire","fire:[131.0,78.0,151.0,124.0]","1.0"
"IMG_2185","Fire Scene","fire","fire:[134.0,100.0,151.0,125.0]","1.0"
"IMG_2186","Fire Scene","fire","fire:[133.0,98.0,153.0,125.0]","1.0"
"IMG_2187","Fire Scene","fire","fire:[130.0,88.0,153.0,124.0]; fire:[137.0,63.0,142.0,71.0]","1.0"
"IMG_2188","Fire Scene","fire","fire:[132.0,90.0,152.0,125.0]","1.0"
"IMG_2189","Fire Scene","fire","fire:[130.0,92.0,151.0,126.0]","1.0"
"IMG_2190","Fire Scene","fire","fire:[130.0,88.0,152.0,124.0]","1.0"
"IMG_2191","Fire Scene","fire","fire:[130.0,83.0,151.0,125.0]","1.0"
"IMG_2192","Fire Scene","fire","fire:[128.0,88.0,153.0,125.0]","1.0"
"IMG_2193","Fire Scene","fire","fire:[130.0,80.0,153.0,126.0]","1.0"
"IMG_2194","Fire Scene","fire","fire:[130.0,86.0,153.0,124.0]","1.0"
"IMG_2195","Fire Scene","fire","fire:[129.0,104.0,154.0,125.0]","1.0"
"IMG_2196","Fire Scene","fire","fire:[130.0,84.0,152.0,126.0]","1.0"
"IMG_2197","Fire Scene","fire","fire:[129.0,96.0,153.0,126.0]","1.0"
"IMG_2198","Fire Scene","fire","fire:[128.0,100.0,153.0,126.0]","1.0"
"IMG_2199","Fire Scene","fire","fire:[129.0,90.0,152.0,126.0]","1.0"
"IMG_2200","Fire Scene","fire","fire:[129.0,94.0,153.0,124.0]","1.0"
"IMG_2201","Fire Scene","fire","fire:[129.0,84.0,153.0,126.0]","1.0"
"IMG_2202","Fire Scene","fire","fire:[128.0,88.0,155.0,125.0]","1.0"
"IMG_2203","Fire Scene","fire","fire:[126.0,88.0,155.0,125.0]","1.0"
"IMG_2204","Fire Scene","fire","fire:[10.0,1.0,224.0,155.0]","1.0"
"IMG_2205","Fire Scene","fire","fire:[2.0,22.0,104.0,166.0]; fire:[117.0,1.0,224.0,170.0]","1.0"
"IMG_2206","Fire Scene","fire","fire:[1.0,1.0,100.0,173.0]; fire:[115.0,1.0,224.0,171.0]","1.0"
"IMG_2207","Fire Scene","fire","fire:[118.0,1.0,213.0,163.0]; fire:[20.0,1.0,94.0,162.0]","1.0"
"IMG_2208","Fire Scene","fire","fire:[75.0,12.0,156.0,164.0]","1.0"
"IMG_2209","Fire Scene","fire","fire:[91.0,4.0,142.0,162.0]","1.0"
"IMG_2210","Fire Scene","fire","fire:[97.0,43.0,143.0,141.0]","1.0"
"IMG_2211","Fire Scene","fire","fire:[195.0,1.0,224.0,61.0]","1.0"
"IMG_2212","Fire Scene","fire","fire:[160.0,1.0,224.0,133.0]","1.0"
"IMG_2213","Fire Scene","fire","fire:[187.0,1.0,224.0,87.0]","1.0"
"IMG_2214","Fire Scene","fire","fire:[201.0,6.0,224.0,83.0]","1.0"
"IMG_2215","Fire Scene","fire","fire:[197.0,1.0,224.0,100.0]","1.0"
"IMG_2216","Fire Scene","fire","fire:[188.0,14.0,224.0,96.0]","1.0"
"IMG_2217","Fire Scene","fire","fire:[201.0,13.0,224.0,90.0]","1.0"
"IMG_2218","Fire Scene","fire","fire:[196.0,14.0,224.0,104.0]","1.0"
"IMG_2219","Fire Scene","fire","fire:[191.0,33.0,224.0,68.0]; fire:[217.0,68.0,224.0,112.0]","1.0"
"IMG_2220","Fire Scene","fire","fire:[195.0,34.0,224.0,77.0]; fire:[214.0,99.0,224.0,114.0]; fire:[198.0,81.0,211.0,92.0]; fire:[219.0,23.0,224.0,32.0]","1.0"
"IMG_2221","Fire Scene","fire","fire:[202.0,38.0,224.0,115.0]; fire:[217.0,18.0,224.0,30.0]","1.0"
"IMG_2222","Fire Scene","fire","fire:[197.0,33.0,224.0,117.0]; fire:[144.0,48.0,153.0,75.0]; fire:[206.0,1.0,224.0,33.0]","1.0"
